river,group,length,width,circularity,solidity,area
middle_calder,C2B_grp06,3.577166667,3.598333333,0.403721951,0.887438825,426.0426667
middle_calder,C2B_grp06,3.915833333,3.026833333,0.70179473,0.94206112,413.6813333
middle_calder,C2B_grp07,4.550833333,2.688166667,0.397462777,0.89874739,382.7145
middle_calder,C2B_grp07,5.3975,3.513666667,0.373250528,0.86204436,613.7063333
middle_calder,C2B_grp07,4.042833333,3.196166667,0.486860898,0.881433288,384.2596667
middle_calder,C2B_grp07,4.550833333,2.9845,0.678102367,0.949512765,455.803
middle_calder,C2B_grp07,3.958166667,3.090333333,0.486380153,0.909090909,382.905
middle_calder,C2B_grp07,4.148666667,2.8575,0.546664285,0.928795865,387.9215
middle_calder,C2B_grp07,4.656666667,3.323166667,0.564185512,0.933456098,472.1013333
middle_calder,C2B_grp07,4.021666667,2.7305,0.709385938,0.963748445,360.7011667
middle_calder,C2B_grp07,3.81,2.667,0.57941459,0.934209726,324.9083333
middle_calder,C2B_grp07,4.423833333,3.7465,0.774212972,0.962751131,562.9486667
middle_calder,C2B_grp08,4.3815,3.175,0.671369282,0.941663698,447.5903333
middle_calder,C2B_grp08,4.402666667,2.794,0.66672054,0.953214422,423.0581667
middle_calder,C2B_grp08,4.085166667,3.323166667,0.498549322,0.913367191,392.0913333
middle_calder,C2B_grp08,3.788833333,3.344333333,0.617302791,0.950146192,405.8285
middle_calder,C2B_grp08,4.318,3.132666667,0.622585524,0.933896281,463.5076667
middle_calder,C2B_grp08,3.471333333,2.6035,0.523169044,0.94272002,320.1458333
middle_calder,C2B_grp08,4.741333333,3.048,0.506200258,0.90494649,454.6176667
middle_calder,C2B_grp08,4.233333333,3.280833333,0.458824229,0.923150244,491.998
middle_calder,C2B_grp08,4.2545,3.2385,0.45623402,0.930568316,450.215
middle_calder,C2B_grp08,4.339166667,2.921,0.581073177,0.919386472,386.969
middle_calder,C2B_grp09,4.741333333,3.429,0.62429416,0.939514449,525.0603333
middle_calder,C2B_grp09,4.191,2.963333333,0.64958215,0.943009197,386.3128333
middle_calder,C2B_grp09,4.085166667,2.794,0.592897514,0.938353099,355.0496667
middle_calder,C2B_grp09,5.672666667,3.831166667,0.50505292,0.916031181,686.4985
middle_calder,C2B_grp09,3.513666667,3.471333333,0.466182269,0.896205054,418.8883333
middle_calder,C2B_grp09,4.148666667,3.1115,0.654300405,0.927993608,393.3613333
middle_calder,C2B_grp09,4.275666667,3.4925,0.467882904,0.906214342,437.0705
middle_calder,C2B_grp09,3.979333333,2.942166667,0.638496657,0.952383475,380.5978333
middle_calder,C2B_grp09,4.148666667,2.624666667,0.594840158,0.922605611,363.347
middle_calder,C2B_grp09,1.693333333,1.016,0.44655744,0.861702128,60.0075
middle_calder,C2B_grp09,3.7465,3.069166667,0.315172999,0.840120591,371.602
middle_calder,C2B_grp10,4.656666667,4.042833333,0.666154407,0.964991513,673.8831667
middle_calder,C2B_grp10,5.228166667,4.995333333,0.497331098,0.926006157,859.5783333
middle_calder,C2B_grp10,3.81,2.667,0.547038929,0.940258342,332.8035
middle_calder,C2B_grp10,3.4925,3.344333333,0.397236613,0.844867036,351.7053333
middle_calder,C2B_grp10,3.979333333,2.413,0.681092052,0.957600698,325.0776667
middle_calder,C2B_grp10,5.5245,3.831166667,0.553725337,0.938450502,692.2558333
middle_calder,C2B_grp10,4.445,3.704166667,0.270705267,0.868519059,503.4915
middle_calder,C2B_grp10,3.704166667,2.455333333,0.689668542,0.948707593,298.323
middle_calder,C2B_grp10,4.423833333,3.4925,0.423018601,0.894158363,497.6495
middle_calder,C2B_grp10,4.106333333,3.3655,0.650650434,0.937998423,453.1148333
middle_calder,C2B_grp11,5.185833333,3.534833333,0.433595395,0.910457453,593.5768333
middle_calder,C2B_grp11,4.275666667,3.450166667,0.44178155,0.910145292,460.0998333
middle_calder,C2B_grp11,5.334,3.344333333,0.475342537,0.911623021,532.7438333
middle_calder,C2B_grp11,4.5085,3.196166667,0.3440067,0.847659574,421.64
middle_calder,C2B_grp11,4.212166667,2.899833333,0.631287425,0.937546505,400.05
middle_calder,C2B_grp11,5.757333333,3.81,0.534999189,0.9290735,710.6285
middle_calder,C2B_grp11,4.7625,2.794,0.629235764,0.939501282,426.6565
middle_calder,C2B_grp11,4.6355,3.429,0.631100912,0.93777297,495.3846667
middle_calder,C2B_grp11,5.461,4.169833333,0.615337823,0.933141149,746.8235
middle_calder,C2B_grp11,4.466166667,3.217333333,0.59779695,0.940826419,475.1916667
middle_calder,C2B_grp12,4.7625,2.751666667,0.4633813,0.903834449,408.6225
middle_calder,C2B_grp12,4.487333333,3.6195,0.581594261,0.945114619,515.747
middle_calder,C2B_grp12,6.2865,4.085166667,0.518934792,0.936698133,842.2216667
middle_calder,C2B_grp12,4.8895,2.6035,0.46669066,0.897223786,438.4886667
middle_calder,C2B_grp12,4.699,3.577166667,0.561402901,0.920306708,536.0458333
middle_calder,C2B_grp12,5.566833333,3.577166667,0.482608884,0.925413217,612.6903333
middle_calder,C2B_grp12,4.445,3.005666667,0.389561301,0.904392765,444.5
middle_calder,C2B_grp12,4.550833333,3.090333333,0.52089038,0.900825438,468.9263333
middle_calder,C2B_grp12,4.804833333,3.513666667,0.653790904,0.951098664,560.705
middle_calder,C2B_grp12,5.6515,4.445,0.500176577,0.929453874,851.9583333
middle_calder,C2B_grp13,4.8895,3.4925,0.544649436,0.939127024,557.4241667
middle_calder,C2B_grp13,4.572,3.598333333,0.681161879,0.953924162,549.529
middle_calder,C2B_grp13,4.974166667,2.772833333,0.259168362,0.868282011,445.2408333
middle_calder,C2B_grp13,5.609166667,3.894666667,0.664016064,0.956972133,750.8663333
middle_calder,C2B_grp13,5.101166667,3.429,0.600838058,0.938689878,572.9605
middle_calder,C2B_grp13,4.423833333,3.2385,0.604431138,0.93814433,443.0183333
middle_calder,C2B_grp13,4.572,3.1115,0.657722912,0.939093783,471.5933333
middle_calder,C2B_grp13,5.164666667,4.1275,0.566322077,0.95764833,712.6605
middle_calder,C2B_grp13,4.1275,2.942166667,0.68255127,0.950771755,392.4511667
middle_calder,C2B_grp13,4.021666667,2.942166667,0.443067628,0.929018568,370.6706667
middle_calder,C2B_grp14,3.937,3.280833333,0.561586019,0.95631924,447.6538333
middle_calder,C2B_grp14,3.577166667,3.132666667,0.656619411,0.953571622,372.1311667
middle_calder,C2B_grp14,4.593166667,5.355166667,0.620312924,0.945899192,844.8886667
middle_calder,C2B_grp14,3.048,3.788833333,0.507762234,0.922526535,412.0938333
middle_calder,C2B_grp14,3.6195,4.804833333,0.528570158,0.952996313,585.3641667
middle_calder,C2B_grp14,4.3815,4.021666667,0.676253288,0.955829751,616.5215
middle_calder,C2B_grp14,3.683,3.725333333,0.664840598,0.949664563,506.3701667
middle_calder,C2B_grp14,3.81,4.233333333,0.611218376,0.94235589,549.148
middle_calder,C2B_grp14,3.767666667,4.191,0.730203246,0.956406187,548.4283333
middle_calder,C2B_grp14,4.593166667,2.899833333,0.396093239,0.911555055,411.4376667
middle_calder,C2B_grp15,5.164666667,3.683,0.665057932,0.947456102,601.8953333
middle_calder,C2B_grp15,4.402666667,3.175,0.326054454,0.850644335,442.9125
middle_calder,C2B_grp15,4.296833333,2.9845,0.605913729,0.930083258,392.5146667
middle_calder,C2B_grp15,3.704166667,2.370666667,0.463593349,0.918661502,306.2393333
middle_calder,C2B_grp15,4.360333333,4.042833333,0.651356939,0.955834481,646.3665
middle_calder,C2B_grp15,4.3815,2.942166667,0.596000361,0.940113312,424.9843333
middle_calder,C2B_grp15,5.672666667,3.132666667,0.430022446,0.911475186,566.42
middle_calder,C2B_grp15,4.402666667,2.878666667,0.311095769,0.870699091,387.2653333
middle_calder,C2B_grp15,3.979333333,2.4765,0.572073379,0.934024158,322.4318333
middle_calder,C2B_grp15,4.466166667,3.429,0.475064133,0.906743897,463.8886667
middle_calder,C2C_grp01,4.169833333,3.069166667,0.591679795,0.958091027,421.9575
middle_calder,C2C_grp01,4.8895,4.233333333,0.495294978,0.922545923,667.5966667
middle_calder,C2C_grp01,4.233333333,2.497666667,0.618839562,0.94409035,357.4203333
middle_calder,C2C_grp01,3.7465,3.661833333,0.6404305,0.942890045,467.9315
middle_calder,C2C_grp01,4.085166667,2.878666667,0.678813988,0.947533009,404.0505
middle_calder,C2C_grp01,4.148666667,3.196166667,0.556295069,0.945607252,450.4055
middle_calder,C2C_grp01,4.064,3.1115,0.457566854,0.91797838,409.829
middle_calder,C2C_grp01,4.148666667,2.8575,0.382514336,0.901403491,379.2855
middle_calder,C2C_grp01,3.894666667,3.556,0.427972925,0.920006866,453.771
middle_calder,C2C_grp01,5.249333333,3.471333333,0.586279986,0.948618517,579.9243333
middle_calder,C2C_grp02,4.042833333,3.513666667,0.609086217,0.926355953,477.9221667
middle_calder,C2C_grp02,4.169833333,5.672666667,0.486309833,0.944895667,765.8311667
middle_calder,C2C_grp02,4.783666667,4.318,0.672183432,0.953174494,732.4725
middle_calder,C2C_grp02,3.661833333,3.683,0.36386942,0.869180058,446.5108333
middle_calder,C2C_grp02,5.291666667,4.042833333,0.584209611,0.952977793,719.3915
middle_calder,C2C_grp02,5.122333333,3.386666667,0.497055522,0.938665497,633.9416667
middle_calder,C2C_grp02,4.339166667,3.280833333,0.562040483,0.9273813,470.0693333
middle_calder,C2C_grp02,3.979333333,3.132666667,0.327140907,0.894356519,427.0163333
middle_calder,C2C_grp02,3.640666667,3.280833333,0.553740717,0.932852197,404.9183333
middle_calder,C2C_grp02,4.466166667,3.2385,0.434157521,0.883836732,514.7098333
middle_calder,C2C_grp03,4.868333333,3.132666667,0.458332478,0.916447714,479.8906667
middle_calder,C2C_grp03,4.550833333,2.963333333,0.580701197,0.896543671,406.2941667
middle_calder,C2C_grp03,3.894666667,3.005666667,0.491188593,0.900585356,397.2983333
middle_calder,C2C_grp03,4.021666667,2.899833333,0.447276032,0.934416528,367.6226667
middle_calder,C2C_grp03,4.296833333,2.815166667,0.692148554,0.955927721,413.1945
middle_calder,C2C_grp03,4.931833333,3.450166667,0.714919378,0.959654283,559.3503333
middle_calder,C2C_grp03,4.423833333,3.132666667,0.53486934,0.940725024,441.071
middle_calder,C2C_grp03,4.402666667,2.413,0.29471726,0.850921273,333.3326667
middle_calder,C2C_grp03,4.8895,3.534833333,0.732351385,0.95687463,581.4271667
middle_calder,C2C_grp03,4.2545,2.942166667,0.58683496,0.937326538,393.1708333
middle_calder,C2C_grp04,4.741333333,3.831166667,0.481100877,0.901059012,572.7065
middle_calder,C2C_grp04,3.407833333,2.815166667,0.641692011,0.94955856,325.5433333
middle_calder,C2C_grp04,4.699,3.153833333,0.629554981,0.955630736,520.1708333
middle_calder,C2C_grp04,3.704166667,2.518833333,0.542211286,0.898105417,313.055
middle_calder,C2C_grp04,3.831166667,2.772833333,0.683203225,0.953071281,352.0651667
middle_calder,C2C_grp04,3.81,3.81,0.56854302,0.932374951,501.0785
middle_calder,C2C_grp04,4.847166667,3.81,0.46462882,0.897567264,574.7808333
middle_calder,C2C_grp04,4.572,3.429,0.670275891,0.936658257,510.8151667
middle_calder,C2C_grp04,3.979333333,3.4925,0.549748632,0.944072095,441.2615
middle_calder,C2C_grp04,3.661833333,2.7305,0.570190798,0.926729302,311.0865
middle_calder,C2C_grp05,4.169833333,2.688166667,0.675763986,0.944645006,348.9325
middle_calder,C2C_grp05,4.106333333,3.513666667,0.590515319,0.93311964,455.9723333
middle_calder,C2C_grp05,5.503333333,3.450166667,0.440394466,0.914033067,621.3686667
middle_calder,C2C_grp05,4.191,2.688166667,0.740401743,0.970599342,380.8306667
middle_calder,C2C_grp05,3.915833333,3.153833333,0.507045987,0.927466151,385.6778333
middle_calder,C2C_grp05,3.725333333,4.1275,0.448946112,0.923669117,507.9153333
middle_calder,C2C_grp05,4.699,3.175,0.712340164,0.957564942,511.0691667
middle_calder,C2C_grp05,4.064,2.772833333,0.521071151,0.938270222,354.5416667
middle_calder,C2C_grp05,3.937,2.9845,0.658407514,0.945628603,378.4388333
middle_calder,C2C_grp05,3.937,2.921,0.513909907,0.896305314,358.4151667
middle_calder,C2C_grp06,4.360333333,3.534833333,0.575910785,0.935876133,524.5523333
middle_calder,C2C_grp06,4.106333333,2.836333333,0.652533566,0.951326294,390.9483333
middle_calder,C2C_grp06,4.572,3.640666667,0.720297245,0.960052871,553.466
middle_calder,C2C_grp06,4.445,3.577166667,0.473119803,0.920521577,502.0733333
middle_calder,C2C_grp06,4.6355,3.386666667,0.57241122,0.941287441,517.5038333
middle_calder,C2C_grp06,5.693833333,3.958166667,0.606218258,0.949985034,738.9495
middle_calder,C2C_grp06,3.090333333,3.683,0.346449284,0.891938061,342.6036667
middle_calder,C2C_grp06,5.6515,3.534833333,0.505935621,0.933711269,658.8971667
middle_calder,C2C_grp06,5.249333333,4.275666667,0.3724429,0.875378311,691.8113333
middle_calder,C2C_grp06,4.0005,2.688166667,0.414271216,0.897275324,345.7363333
middle_calder,C2C_grp07,5.122333333,4.064,0.401862987,0.926613973,679.9156667
middle_calder,C2C_grp07,3.534833333,3.4925,0.59133677,0.945431824,432.3715
middle_calder,C2C_grp07,3.958166667,3.450166667,0.663754668,0.959418208,452.374
middle_calder,C2C_grp07,4.233333333,4.1275,0.509170168,0.945618513,588.1581667
middle_calder,C2C_grp07,3.471333333,3.132666667,0.342496011,0.859738847,334.4756667
middle_calder,C2C_grp07,2.899833333,2.878666667,0.492378239,0.907717283,307.721
middle_calder,C2C_grp07,4.529666667,2.963333333,0.482359625,0.908341014,417.2161667
middle_calder,C2C_grp07,5.820833333,3.7465,0.677709103,0.944971856,714.248
middle_calder,C2C_grp07,3.302,4.445,0.474016517,0.943728165,480.2928333
middle_calder,C2C_grp07,4.360333333,2.9845,0.630604973,0.947242991,429.0695
middle_calder,C2C_grp08,3.450166667,3.175,0.25956757,0.855407361,350.2448333
middle_calder,C2C_grp08,4.106333333,2.815166667,0.396570019,0.899771618,366.9241667
middle_calder,C2C_grp08,3.6195,3.196166667,0.734812425,0.949221592,414.274
middle_calder,C2C_grp08,4.191,2.518833333,0.51612883,0.88989084,357.1875
middle_calder,C2C_grp08,3.513666667,3.3655,0.679803997,0.951160424,415.5228333
middle_calder,C2C_grp08,3.958166667,3.429,0.708149984,0.954372955,463.1055
middle_calder,C2C_grp08,4.572,3.407833333,0.468353649,0.910774473,520.4883333
middle_calder,C2C_grp08,4.064,3.005666667,0.679305936,0.95930701,453.5805
middle_calder,C2C_grp08,3.2385,3.7465,0.506738033,0.93037428,410.4005
middle_calder,C2C_grp08,4.466166667,3.259666667,0.495128149,0.915241256,455.295
middle_calder,C2C_grp09,4.085166667,3.026833333,0.396275403,0.911412247,381.5291667
middle_calder,C2C_grp09,4.106333333,3.026833333,0.533735713,0.917911925,392.6628333
middle_calder,C2C_grp09,4.042833333,3.259666667,0.495213475,0.898587933,414.8666667
middle_calder,C2C_grp09,5.482166667,3.513666667,0.541688339,0.931769527,644.8848333
middle_calder,C2C_grp09,4.318,3.196166667,0.562379568,0.939531039,457.1365
middle_calder,C2C_grp09,5.863166667,4.1275,0.652506162,0.937758906,766.6566667
middle_calder,C2C_grp09,3.915833333,3.7465,0.478842221,0.917051078,462.8726667
middle_calder,C2C_grp09,4.487333333,3.069166667,0.547075689,0.916151384,442.1928333
middle_calder,C2C_grp09,3.8735,3.344333333,0.765433155,0.961923753,428.8578333
middle_calder,C2C_grp09,4.847166667,2.815166667,0.491002678,0.876317556,469.8576667
middle_calder,C2C_grp10,4.550833333,3.280833333,0.5963838,0.93717964,499.237
middle_calder,C2C_grp10,4.741333333,3.048,0.616014634,0.93912081,502.8353333
middle_calder,C2C_grp10,4.550833333,3.450166667,0.508186073,0.929697766,509.1641667
middle_calder,C2C_grp10,4.550833333,3.386666667,0.46500144,0.927043781,506.4548333
middle_calder,C2C_grp10,5.2705,4.614333333,0.609435496,0.938559427,799.2956667
middle_calder,C2C_grp10,3.683,3.661833333,0.492910365,0.938871735,476.2711667
middle_calder,C2C_grp10,4.487333333,3.661833333,0.539700585,0.944938452,573.5743333
middle_calder,C2C_grp10,4.169833333,3.725333333,0.585499484,0.937128522,513.9478333
middle_calder,C2C_grp10,4.106333333,2.561166667,0.580719911,0.919282771,335.3223333
middle_calder,C2C_grp10,3.6195,3.513666667,0.521369059,0.918137126,442.7431667
middle_calder,C2C_grp11,4.974166667,3.852333333,0.505064971,0.914832236,617.5163333
middle_calder,C2C_grp11,5.7785,3.831166667,0.710447838,0.966951597,787.7598333
middle_calder,C2C_grp11,4.826,3.090333333,0.420019814,0.878522018,440.8593333
middle_calder,C2C_grp11,4.148666667,3.534833333,0.481186334,0.884415916,440.3725
middle_calder,C2C_grp11,2.9845,4.275666667,0.367054974,0.874994059,389.6571667
middle_calder,C2C_grp11,4.826,3.069166667,0.728807625,0.965143945,515.1755
middle_calder,C2C_grp11,4.974166667,3.513666667,0.644354308,0.927010554,527.9813333
middle_calder,C2C_grp11,4.169833333,4.6355,0.683534055,0.950167675,641.7098333
middle_calder,C2C_grp11,4.783666667,3.196166667,0.451512765,0.917745958,482.9598333
middle_calder,C2C_grp11,4.5085,3.429,0.408138932,0.919480418,497.4378333
middle_calder,C2C_grp12,4.402666667,2.963333333,0.567976855,0.907531833,408.8341667
middle_calder,C2C_grp12,4.7625,3.7465,0.569174883,0.923531409,575.691
middle_calder,C2C_grp12,5.7785,3.386666667,0.421789593,0.921538336,719.709
middle_calder,C2C_grp12,3.852333333,3.534833333,0.464663377,0.911917575,419.6503333
middle_calder,C2C_grp12,4.1275,2.582333333,0.382808536,0.928223914,343.2598333
middle_calder,C2C_grp12,4.741333333,3.259666667,0.412855725,0.881545031,485.013
middle_calder,C2C_grp12,4.233333333,2.963333333,0.715780779,0.945657424,414.3798333
middle_calder,C2C_grp12,3.7465,3.513666667,0.611130413,0.92024088,449.6011667
middle_calder,C2C_grp12,4.741333333,2.921,0.597946504,0.932573556,434.7421667
middle_calder,C2C_grp12,3.6195,3.407833333,0.417763081,0.880012616,413.4061667
middle_calder,C2C_grp13,5.376333333,2.032,0.370295867,0.86440933,364.744
middle_calder,C2C_grp13,5.08,3.1115,0.622466016,0.932658565,534.416
middle_calder,C2C_grp13,4.931833333,2.815166667,0.413573306,0.888324873,448.2041667
middle_calder,C2C_grp13,4.7625,2.709333333,0.5398902,0.92219199,408.9188333
middle_calder,C2C_grp13,4.720166667,3.915833333,0.603871307,0.943782383,616.8813333
middle_calder,C2C_grp13,4.423833333,3.450166667,0.445881439,0.888954694,508.3386667
middle_calder,C2C_grp13,4.614333333,3.513666667,0.434429737,0.929161335,507.238
middle_calder,C2C_grp13,3.788833333,3.683,0.48477248,0.920743557,461.3063333
middle_calder,C2C_grp13,5.6515,3.704166667,0.653453148,0.956815355,683.768
middle_calder,C2C_grp13,4.466166667,3.4925,0.662112771,0.938608675,500.634
middle_calder,C2C_grp14,4.360333333,3.1115,0.661106302,0.959769078,450.4266667
middle_calder,C2C_grp14,4.656666667,2.963333333,0.28950586,0.862308306,389.1915
middle_calder,C2C_grp14,5.101166667,4.148666667,0.570894985,0.930887623,670.8351667
middle_calder,C2C_grp14,3.683,3.069166667,0.567283903,0.930586149,366.6278333
middle_calder,C2C_grp14,3.7465,3.979333333,0.521998042,0.925976404,460.1845
middle_calder,C2C_grp14,4.5085,3.153833333,0.553731647,0.94848339,458.6816667
middle_calder,C2C_grp14,4.614333333,3.153833333,0.679796665,0.949219091,460.5443333
middle_calder,C2C_grp14,4.3815,3.450166667,0.533493085,0.928374971,514.4135
middle_calder,C2C_grp14,3.937,2.815166667,0.678224473,0.964875693,372.1311667
middle_calder,C2C_grp14,4.2545,2.963333333,0.506101289,0.916571144,389.2761667
middle_calder,C2C_grp15,4.572,3.005666667,0.712805508,0.954273655,459.4013333
middle_calder,C2C_grp15,5.037666667,3.302,0.640445197,0.951442822,565.2981667
middle_calder,C2C_grp15,4.423833333,3.429,0.661299419,0.954918831,519.1971667
middle_calder,C2C_grp15,3.831166667,2.497666667,0.551520148,0.935875327,310.1551667
middle_calder,C2C_grp15,3.852333333,3.577166667,0.572612368,0.911251171,452.9243333
middle_calder,C2C_grp15,4.804833333,3.175,0.513438879,0.921563236,496.6335
middle_calder,C2C_grp15,4.466166667,2.434166667,0.525425937,0.922257615,392.2183333
middle_calder,C2C_grp15,4.550833333,3.344333333,0.385604965,0.900111208,479.7001667
middle_calder,C2C_grp15,4.423833333,2.963333333,0.488043782,0.911999291,435.6523333
middle_calder,C2C_grp15,4.402666667,2.772833333,0.686329516,0.946167611,402.9075
middle_calder,C3A_grp01,4.487333333,3.153833333,0.611549745,0.943112323,453.7286667
lower_calder,C3A_grp01,3.640666667,3.323166667,0.656550001,0.953579744,416.1155
lower_calder,C3A_grp01,4.656666667,3.4925,0.748855198,0.966148644,568.4731667
lower_calder,C3A_grp01,4.487333333,3.302,0.505260243,0.917335079,474.472
lower_calder,C3A_grp01,4.3815,2.518833333,0.437381965,0.853478391,361.9923333
lower_calder,C3A_grp01,4.974166667,3.725333333,0.608418313,0.953221738,615.9288333
lower_calder,C3A_grp01,4.656666667,3.344333333,0.587174239,0.931813497,478.4301667
lower_calder,C3A_grp01,4.974166667,3.683,0.622724225,0.951436206,602.9536667
lower_calder,C3A_grp01,5.672666667,3.937,0.430748362,0.936709829,777.8538333
lower_calder,C3A_grp01,4.910666667,4.064,0.529156275,0.930638708,674.497
lower_calder,C3A_grp02,5.058833333,3.640666667,0.614929464,0.942030437,597.4715
lower_calder,C3A_grp02,4.931833333,3.175,0.293926679,0.887466508,504.7826667
lower_calder,C3A_grp02,4.783666667,3.196166667,0.66114858,0.934927182,470.154
lower_calder,C3A_grp02,4.466166667,3.429,0.536092472,0.950073535,519.5993333
lower_calder,C3A_grp02,4.974166667,3.788833333,0.541387429,0.912817917,610.7853333
lower_calder,C3A_grp02,4.402666667,3.026833333,0.323345688,0.899266147,417.5971667
lower_calder,C3A_grp02,5.164666667,3.407833333,0.635586834,0.949644691,591.185
lower_calder,C3A_grp02,4.550833333,3.407833333,0.504574261,0.917903273,464.7988333
lower_calder,C3A_grp02,5.037666667,2.815166667,0.573695105,0.933713295,478.536
lower_calder,C3A_grp02,5.1435,4.953,0.469935724,0.909498583,828.5268333
lower_calder,C3A_grp03,4.804833333,2.772833333,0.577804756,0.949115623,461.137
lower_calder,C3A_grp03,4.720166667,3.153833333,0.568812543,0.935420429,493.3103333
lower_calder,C3A_grp03,4.868333333,3.831166667,0.48737722,0.934430248,645.5198333
lower_calder,C3A_grp03,4.593166667,3.259666667,0.398363923,0.920493287,462.915
lower_calder,C3A_grp03,4.931833333,3.556,0.638228421,0.95715421,586.3378333
lower_calder,C3A_grp03,3.661833333,3.280833333,0.449198307,0.915701962,433.6415
lower_calder,C3A_grp03,4.868333333,2.688166667,0.588533845,0.945677493,455.4431667
lower_calder,C3A_grp03,5.7785,3.767666667,0.649366358,0.946335678,743.1616667
lower_calder,C3A_grp03,4.402666667,3.344333333,0.5164574,0.893612592,454.2578333
lower_calder,C3A_grp03,4.5085,3.661833333,0.401404534,0.907922008,500.6975
lower_calder,C3A_grp04,6.455833333,4.106333333,0.655049572,0.963354412,912.5585
lower_calder,C3A_grp04,5.503333333,3.048,0.390375215,0.875822063,549.6771667
lower_calder,C3A_grp04,4.741333333,2.963333333,0.259992076,0.881629414,423.291
lower_calder,C3A_grp04,4.677833333,3.640666667,0.371845844,0.911653921,507.1745
lower_calder,C3A_grp04,3.7465,3.280833333,0.630897966,0.956544553,424.4551667
lower_calder,C3A_grp04,4.529666667,3.153833333,0.671380391,0.957843267,460.248
lower_calder,C3A_grp04,5.545666667,3.767666667,0.471770382,0.944262778,678.4551667
lower_calder,C3A_grp04,4.191,2.772833333,0.695059391,0.953391674,417.3855
lower_calder,C3A_grp04,4.169833333,4.021666667,0.427557813,0.906990969,533.5693333
lower_calder,C3A_grp04,4.804833333,3.280833333,0.64530469,0.950493448,497.4166667
lower_calder,C3A_grp05,5.291666667,3.683,0.618449407,0.945001092,640.8208333
lower_calder,C3A_grp05,4.529666667,3.2385,0.616990932,0.917749424,497.8611667
lower_calder,C3A_grp05,5.08,3.175,0.619581766,0.950189015,542.671
lower_calder,C3A_grp05,5.482166667,4.3815,0.687727889,0.954108512,808.8418333
lower_calder,C3A_grp05,5.249333333,3.767666667,0.5185542,0.932149591,627.8245
lower_calder,C3A_grp05,4.2545,2.878666667,0.684996243,0.950148662,405.8496667
lower_calder,C3A_grp05,5.5245,4.1275,0.737197924,0.956282443,775.9911667
lower_calder,C3A_grp05,4.572,3.259666667,0.596617399,0.932771514,520.1073333
lower_calder,C3A_grp05,5.185833333,4.085166667,0.628344322,0.952587203,698.2883333
lower_calder,C3A_grp05,5.122333333,3.661833333,0.538041562,0.937306166,594.9315
lower_calder,C3A_grp06,5.101166667,3.704166667,0.601973589,0.959639813,631.6133333
lower_calder,C3A_grp06,4.783666667,3.7465,0.459240576,0.920738002,585.1948333
lower_calder,C3A_grp06,4.2545,2.815166667,0.622737162,0.939177198,369.6546667
lower_calder,C3A_grp06,4.402666667,3.217333333,0.397954498,0.913937115,442.3621667
lower_calder,C3A_grp06,4.614333333,3.4925,0.610564931,0.919697721,510.0531667
lower_calder,C3A_grp06,4.614333333,3.577166667,0.51081823,0.925631821,540.3426667
lower_calder,C3A_grp06,4.2545,4.826,0.427200596,0.906471932,621.3898333
lower_calder,C3A_grp06,4.8895,3.280833333,0.546571604,0.942764658,542.5016667
lower_calder,C3A_grp06,4.360333333,2.878666667,0.571582377,0.930550509,433.6415
lower_calder,C3A_grp06,3.175,4.402666667,0.362537539,0.893778316,421.7458333
lower_calder,C3A_grp07,5.291666667,3.4925,0.672768925,0.946519725,592.6455
lower_calder,C3A_grp07,4.402666667,4.085166667,0.45171356,0.920913938,639.8471667
lower_calder,C3A_grp07,5.736166667,4.148666667,0.509906976,0.932243176,748.157
lower_calder,C3A_grp07,4.572,3.937,0.463602577,0.925168907,573.8918333
lower_calder,C3A_grp07,5.482166667,3.81,0.678543741,0.948705352,694.8805
lower_calder,C3A_grp07,3.4925,3.429,0.533977594,0.939342221,431.038
lower_calder,C3A_grp07,5.164666667,3.577166667,0.685547048,0.957322627,600.6253333
lower_calder,C3A_grp07,5.2705,3.3655,0.408459394,0.910889796,590.4653333
lower_calder,C3A_grp07,5.037666667,4.021666667,0.699465949,0.954967322,677.3333333
lower_calder,C3A_grp07,4.741333333,3.386666667,0.661515005,0.935391584,498.2845
lower_calder,C3A_grp08,4.7625,2.815166667,0.490868634,0.919456341,445.3255
lower_calder,C3A_grp08,4.360333333,2.921,0.414507446,0.907722008,398.1026667
lower_calder,C3A_grp08,4.296833333,2.878666667,0.465813516,0.941119738,413.0886667
lower_calder,C3A_grp08,4.275666667,3.3655,0.544440024,0.947293685,480.1023333
lower_calder,C3A_grp08,4.572,2.4765,0.600085077,0.925418806,377.6768333
lower_calder,C3A_grp08,4.910666667,4.0005,0.685377006,0.959296361,672.9518333
lower_calder,C3A_grp08,4.191,3.026833333,0.315336602,0.871298726,393.6365
lower_calder,C3A_grp08,4.826,3.683,0.383390765,0.927919765,628.6288333
lower_calder,C3A_grp08,5.037666667,3.323166667,0.707430147,0.963211898,570.2723333
lower_calder,C3A_grp08,5.2705,4.318,0.589250191,0.941263655,725.8896667
lower_calder,C3A_grp09,4.677833333,3.196166667,0.613385135,0.911630248,460.0786667
lower_calder,C3A_grp09,4.656666667,3.4925,0.552606001,0.911684206,500.5916667
lower_calder,C3A_grp09,4.487333333,3.3655,0.673925646,0.953228578,493.0775
lower_calder,C3A_grp09,3.979333333,3.513666667,0.610581108,0.944013562,471.4663333
lower_calder,C3A_grp09,4.783666667,3.725333333,0.454657982,0.906371366,548.3225
