river_position,collection_date,easting ,northing ,elevation_m ,site_code,group,seed_ID,mass_g,mass_mg
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD01m,0.022,22
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD02m,0.0123,12.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD03m,0.03,30
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD04m,0.0246,24.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD05m,0.0183,18.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD06m,0.0132,13.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD07m,0.0166,16.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD08m,0.0252,25.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD09m,0.0254,25.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp01,C1A_G1_SD10m,0.0243,24.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD01m,0.0062,6.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD02m,0.0147,14.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD03m,0.0172,17.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD04m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD05m,0.0205,20.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD06m,0.0187,18.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD07m,0.0153,15.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD08m,0.0159,15.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD09m,0.0168,16.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp02,C1A_G2_SD10m,0.0131,13.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD01m,0.0251,25.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD02m,0.021,21
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD03m,0.0182,18.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD04m,0.0169,16.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD05m,0.0143,14.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD06m,0.0157,15.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD07m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD08m,0.0166,16.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD09m,0.0131,13.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp03,C1A_G3_SD10m,0.0119,11.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD01m,0.0167,16.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD02m,0.0268,26.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD03m,0.0184,18.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD04m,0.0187,18.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD05m,0.0132,13.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD06m,0.0211,21.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD07m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD08m,0.0166,16.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD09m,0.0156,15.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp04,C1A_G4_SD10m,0.0098,9.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD01m,0.0191,19.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD02m,0.0185,18.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD03m,0.0193,19.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD04m,0.0197,19.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD05m,0.0221,22.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD06m,0.0023,2.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD07m,0.0206,20.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD08m,0.0194,19.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD09m,0.0617,61.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp05,C1A_G5_SD10m,0.0138,13.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD01m,0.0181,18.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD02m,0.02,20
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD03m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD04m,0.0172,17.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD05m,0.0157,15.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD06m,0.0229,22.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD07m,0.0199,19.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD08m,0.0194,19.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD09m,0.0099,9.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp06,C1A_G6_SD10m,0.0171,17.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD01m,0.0179,17.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD02m,0.0205,20.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD03m,0.0166,16.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD04m,0.0158,15.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD05m,0.0216,21.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD06m,0.0191,19.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD07m,0.017,17
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD08m,0.0169,16.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD09m,0.0186,18.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp07,C1A_G7_SD10m,0.011,11
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD01m,0.016,16
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD02m,0.0147,14.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD03m,0.0175,17.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD04m,0.0241,24.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD05m,0.0167,16.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD06m,0.0147,14.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD07m,0.0184,18.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD08m,0.0158,15.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD09m,0.016,16
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp08,C1A_G8_SD10m,0.0052,5.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD01m,0.0122,12.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD02m,0.012,12
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD03m,0.0147,14.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD04m,0.0099,9.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD05m,0.0134,13.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD06m,0.0173,17.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD07m,0.013,13
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD08m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD09m,0.0083,8.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp09,C1A_G9_SD10m,0.029,29
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD01m,0.0269,26.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD02m,0.0247,24.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD03m,0.0255,25.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD04m,0.024,24
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD05m,0.0173,17.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD06m,0.0197,19.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD07m,0.0204,20.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD08m,0.0191,19.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD09m,0.0192,19.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp10,C1A_G10_SD10m,0.0115,11.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD01m,0.0338,33.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD02m,0.029,29
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD03m,0.0223,22.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD04m,0.0181,18.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD05m,0.0228,22.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD06m,0.0208,20.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD07m,0.0175,17.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD08m,0.0134,13.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD09m,0.0143,14.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp11,C1A_G11_SD10m,0.0142,14.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD01m,0.0259,25.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD02m,0.0196,19.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD03m,0.0154,15.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD04m,0.0192,19.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD05m,0.0126,12.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD06m,0.0112,11.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD07m,0.0127,12.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD08m,0.0113,11.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD09m,0.0094,9.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G12_SD10m,0.0132,13.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp12,C1A_G13_SD01m,0.0169,16.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD02m,0.0175,17.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD03m,0.0178,17.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD04m,0.017,17
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD05m,0.0211,21.1
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD06m,0.0156,15.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD07m,0.0119,11.9
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD08m,0.0137,13.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD09m,0.0133,13.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G13_SD10m,0.0127,12.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G14_SD01m,0.0224,22.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp13,C1A_G14_SD02m,0.031,31
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD03m,0.02,20
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD04m,0.0298,29.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD05m,0.0167,16.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD06m,0.0197,19.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD07m,0.0137,13.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD08m,0.0174,17.4
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD09m,0.0162,16.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G14_SD10m,0.0142,14.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G15_SD01m,0.0263,26.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp14,C1A_G15_SD02m,0.0306,30.6
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD03m,0.0193,19.3
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD04m,0.0168,16.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD05m,0.0047,4.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD06m,0.0187,18.7
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD07m,0.0145,14.5
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD08m,0.0158,15.8
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD09m,0.0152,15.2
upper_calder,16/08/2023,399000,428900,138,C1A,C1A_grp15,C1A_G15_SD10m,0.0112,11.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1A_grp15,C1B_G1_SD01m,0.0143,14.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1A_grp15,C1B_G1_SD02m,0.028,28
upper_calder,16/08/2023,398800,429000,132,C1B,C1A_grp15,C1B_G1_SD03m,0.0194,19.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp01,C1B_G1_SD04m,0.0231,23.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp01,C1B_G1_SD05m,0.0142,14.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp01,C1B_G1_SD06m,0.0165,16.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp01,C1B_G1_SD07m,0.0132,13.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp01,C1B_G1_SD08m,0.0155,15.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G1_SD09m,0.0163,16.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G1_SD10m,0.0091,9.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD01m,0.0177,17.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD02m,0.0233,23.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD03m,0.0214,21.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD04m,0.0168,16.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD05m,0.0163,16.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD06m,0.0153,15.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD07m,0.0156,15.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp02,C1B_G2_SD08m,0.0177,17.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G2_SD09m,0.0151,15.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G2_SD10m,0.0182,18.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD01m,0.0219,21.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD02m,0.0156,15.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD03m,0.017,17
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD04m,0.0241,24.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD05m,0.0189,18.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD06m,0.0072,7.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD07m,0.0163,16.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp03,C1B_G3_SD08m,0.0176,17.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G3_SD09m,0.0121,12.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G3_SD10m,0.0202,20.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD01m,0.0147,14.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD02m,0.0187,18.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD03m,0.0151,15.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD04m,0.0175,17.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD05m,0.0208,20.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD06m,0.0143,14.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD07m,0.0167,16.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp04,C1B_G4_SD08m,0.0124,12.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G4_SD09m,0.0165,16.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G4_SD10m,0.0131,13.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD01m,0.0243,24.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD02m,0.0202,20.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD03m,0.0184,18.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD04m,0.0217,21.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD05m,0.0265,26.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD06m,0.0153,15.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD07m,0.0196,19.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp05,C1B_G5_SD08m,0.0119,11.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G5_SD09m,0.0159,15.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G5_SD10m,0.0122,12.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD01m,0.0157,15.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD02m,0.0136,13.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD03m,0.0157,15.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD04m,0.0118,11.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD05m,0.0166,16.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD06m,0.018,18
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD07m,0.0155,15.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp06,C1B_G6_SD08m,0.0171,17.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G6_SD09m,0.0146,14.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G6_SD10m,0.0176,17.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD01m,0.025,25
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD02m,0.0187,18.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD03m,0.0191,19.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD04m,0.0181,18.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD05m,0.0128,12.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD06m,0.0207,20.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD07m,0.0175,17.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp07,C1B_G7_SD08m,0.0209,20.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G7_SD09m,0.02,20
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G7_SD10m,0.0101,10.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD01m,0.0133,13.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD02m,0.0176,17.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD03m,0.0161,16.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD04m,0.0191,19.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD05m,0.0222,22.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD06m,0.018,18
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD07m,0.0216,21.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp08,C1B_G8_SD08m,0.0136,13.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G8_SD09m,0.0173,17.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G8_SD10m,0.0152,15.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD01m,0.0418,41.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD02m,0.0122,12.2
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD03m,0.0243,24.3
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD04m,0.0181,18.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD05m,0.0167,16.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD06m,0.0168,16.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD07m,0.0115,11.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp09,C1B_G9_SD08m,0.0164,16.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G9_SD09m,0.0138,13.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G9_SD10m,0.0156,15.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD01m,0.0138,13.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD02m,0.0137,13.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD03m,0.162,162
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD04m,0.0114,11.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD05m,0.0154,15.4
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD06m,0.011,11
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD07m,0.0145,14.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp10,C1B_G10_SD08m,0.0196,19.6
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G10_SD09m,0.013,13
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G10_SD10m,0.0079,7.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD01m,0.0165,16.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD02m,0.0148,14.8
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD03m,0.017,17
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD04m,0.0179,17.9
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD05m,0.0175,17.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD06m,0.0191,19.1
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD07m,0.0165,16.5
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp11,C1B_G11_SD08m,0.0157,15.7
upper_calder,16/08/2023,398800,429000,132,C1B,C1B_grp12,C1B_G11_SD09m,0.0175,17.5
